Sampling rate 50 Hz,,,,,
Mouse 1,Mouse 1,Mouse 2,Mouse 2,Mouse 3,Mouse 3
Run1,Run1,Run1,Run1,Run1,Run1
"5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion"
465nm,405nm,465nm,405nm,465nm,405nm
1.550994,1.1545153,1.3795273,1.2326572,1.3850945,1.1390287
1.5639502,1.152086,1.3726444,1.2268876,1.3940018,1.1278944
1.5801455,1.1412555,1.3759847,1.2340742,1.392686,1.1321456
1.5527148,1.1371055,1.3841835,1.2456133,1.3792237,1.1192907
1.5527148,1.1528958,1.383475,1.2349852,1.3762883,1.11342
1.5568649,1.1606897,1.3777055,1.2328596,1.388536,1.118481
1.5565611,1.1416603,1.37062,1.2407547,1.3970385,1.126781
1.5566623,1.1265786,1.3850945,1.2433865,1.3845884,1.1334616
1.5458318,1.150264,1.3737578,1.2292156,1.3892446,1.1238457
1.5696186,1.1453043,1.3857018,1.2358962,1.3674822,1.1477336
1.5511965,1.1518836,1.3745676,1.2346816,1.3945079,1.1412555
1.566582,1.133664,1.3633322,1.2368072,1.3777055,1.1199993
1.5757929,1.127186,1.3895482,1.238123,1.4002775,1.1442921
1.5511965,1.1454055,1.3909652,1.2341754,1.389953,1.1448994
1.5374305,1.1475312,1.3753774,1.2288108,1.3919774,1.128603
1.5645576,1.1514788,1.3621175,1.2233449,1.3767945,1.1137236
1.5709344,1.1374091,1.3744664,1.2448035,1.3850945,1.1018809
1.5788295,1.1486446,1.370114,1.2353901,1.3947104,1.1349798
1.553727,1.1493531,1.3798311,1.2373133,1.3841835,1.1334616
1.5609136,1.146519,1.3842847,1.2258754,1.3813493,1.1477336
1.5662783,1.154414,1.3755798,1.2338718,1.389042,1.1339676
1.5714405,1.1407495,1.390358,1.2382243,1.3953177,1.1320444
1.5554477,1.1565397,1.3741627,1.232151,1.384386,1.1379153
1.5585855,1.1680788,1.3817543,1.2383255,1.3979495,1.1301214
1.5696186,1.1648397,1.376592,1.2337706,1.3667736,1.1351823
1.5635453,1.149758,1.3861067,1.2259766,1.3923823,1.1273884
1.5609136,1.1261737,1.3866128,1.2349852,1.37477,1.1217201
1.5675942,1.152997,1.3782115,1.2405523,1.3805395,1.130425
1.5594965,1.1584629,1.3749725,1.2250657,1.3790213,1.1308298
1.5526136,1.1426725,1.3824627,1.2304304,1.3797299,1.1173676
1.567493,1.150669,1.3854994,1.2471316,1.3844872,1.1118004
1.5705295,1.1382189,1.3659639,1.2391353,1.3921798,1.1261737
1.5480586,1.1426725,1.3821591,1.2283047,1.3690006,1.1386238
1.5651648,1.1598799,1.3773005,1.2375157,1.3920786,1.1301214
1.5770077,1.1444945,1.3815517,1.2435889,1.391775,1.133664
1.566582,1.144697,1.3785151,1.2352889,1.3742639,1.1210115
1.5756917,1.1495556,1.3792237,1.2338718,1.389953,1.1232383
1.5633429,1.150264,1.3798311,1.2359974,1.3921798,1.1293116
1.554638,1.1482397,1.3832725,1.2231425,1.3915726,1.1337652
1.56891,1.1597787,1.3758835,1.2422731,1.4027067,1.131336
1.5727564,1.1393323,1.3797299,1.2375157,1.3794261,1.1342713
1.5540307,1.1541104,1.3840823,1.2393377,1.3847908,1.1132176
1.5745783,1.1482397,1.3768957,1.2425767,1.3976457,1.1266798
1.5717442,1.1476324,1.3813493,1.2342767,1.3939006,1.1326518
1.5737686,1.1259713,1.3753774,1.2407547,1.4085776,1.1133188
1.5659746,1.1492519,1.3730493,1.2382243,1.4131324,1.1257688
1.5662783,1.1423689,1.384386,1.2341754,1.3964311,1.1085614
1.565671,1.1277932,1.3770981,1.229317,1.3827664,1.129514
1.5608124,1.1546166,1.3787177,1.229823,1.3972409,1.1459116
1.567493,1.1498592,1.3779079,1.2355925,1.3952165,1.1245542
1.569416,1.152491,1.3770981,1.2396413,1.3916738,1.1287042
1.5697198,1.1526934,1.3737578,1.2334669,1.3910664,1.1287042
1.5814613,1.1338664,1.3803371,1.2370096,1.3766932,1.1334616
1.5777161,1.135486,1.3714298,1.2418681,1.3887384,1.1098773
1.5603063,1.1160517,1.3836774,1.2344791,1.3849933,1.1026907
1.5775137,1.1491506,1.3703164,1.2306328,1.3871189,1.1218213
1.5613185,1.1415591,1.3786165,1.2377181,1.3884348,1.1355872
1.5715417,1.1467214,1.3752761,1.2345804,1.3767945,1.1334616
1.56891,1.1501628,1.3829689,1.2472328,1.3754786,1.1285018
1.5754893,1.1397372,1.3811469,1.225673,1.4004799,1.1302226
1.5766027,1.1591715,1.3808433,1.233973,1.3879286,1.1444945
1.5592941,1.1519848,1.3796287,1.2402487,1.3874226,1.1298176
1.5693148,1.1481384,1.3830701,1.2326572,1.383475,1.11757
1.5595977,1.1534019,1.3824627,1.2376169,1.3797299,1.1344738
1.574882,1.1441909,1.3722396,1.2438926,1.3846896,1.1396359
1.567999,1.1494544,1.3944067,1.2372121,1.3961275,1.123542
1.5599015,1.1375104,1.3819567,1.2356938,1.3750737,1.1407495
1.5523099,1.1570458,1.3717334,1.2394389,1.3822603,1.1314372
1.56476,1.1514788,1.392686,1.2451072,1.3909652,1.1217201
1.5555489,1.1575519,1.3819567,1.2322522,1.384386,1.1303238
1.5654685,1.1428751,1.3878274,1.2334669,1.3730493,1.1333604
1.5722502,1.1597787,1.3711262,1.2309364,1.3732518,1.1371055
1.568404,1.1430775,1.3802359,1.2331632,1.3868152,1.1523896
1.5672904,1.1514788,1.381653,1.2434877,1.392281,1.1314372
1.5617234,1.1475312,1.3800335,1.2377181,1.4013909,1.1230359
1.5760967,1.1521872,1.3782115,1.2395401,1.3788189,1.131842
1.5617234,1.1389275,1.3787177,1.2412609,1.381653,1.1348786
1.572149,1.1391299,1.3737578,1.2315438,1.390358,1.1297164
1.5607111,1.1438872,1.3744664,1.2395401,1.3972409,1.1259713
1.5595977,1.1458104,1.3728468,1.2281022,1.3887384,1.1239469
1.5415806,1.1501628,1.3818555,1.2434877,1.393192,1.1130152
1.5723515,1.1535032,1.3749725,1.229317,1.3839811,1.1254652
1.5747807,1.1455067,1.3790213,1.2420707,1.3854994,1.1282994
1.565671,1.1395347,1.3813493,1.2323534,1.3761871,1.1296152
1.5789307,1.1478348,1.3878274,1.2258754,1.3790213,1.1333604
1.5644563,1.152086,1.3822603,1.2301266,1.3869164,1.1361945
1.5697198,1.1392311,1.3740615,1.2306328,1.386714,1.1196957
1.5583831,1.1407495,1.3741627,1.2351876,1.3753774,1.1226311
1.5735661,1.13417,1.3803371,1.2288108,1.3768957,1.1331578
1.5493746,1.1469238,1.3779079,1.2347828,1.4002775,1.1233395
1.5668856,1.1407495,1.3796287,1.2410585,1.375681,1.1303238
1.5675942,1.1297164,1.3828677,1.2300254,1.3789201,1.1405469
1.5666832,1.1303238,1.3806407,1.2354913,1.3954189,1.1331578
1.5673918,1.1416603,1.3760859,1.2208145,1.3637371,1.138725
1.5626343,1.157147,1.3833737,1.2382243,1.3861067,1.1413567
1.5400623,1.145608,1.3766932,1.2386291,1.3859042,1.1231371
1.5457306,1.1430775,1.3667736,1.2343779,1.3865116,1.1302226
1.5681002,1.1351823,1.3802359,1.2368072,1.3982531,1.1240481
1.567999,1.1382189,1.3783127,1.2490548,1.3912688,1.1395347
1.5619258,1.1468226,1.384386,1.2353901,1.390358,1.1142298
1.5634441,1.1560336,1.3797299,1.2332644,1.4003787,1.1210115
1.5591929,1.1441909,1.3832725,1.2457145,1.3958238,1.1332592
1.5583831,1.1508714,1.3705188,1.2354913,1.4033141,1.1259713
1.5709344,1.1261737,1.3679883,1.2447023,1.395925,1.1326518
1.5611161,1.1323482,1.3814505,1.2342767,1.4020995,1.1245542
1.5552453,1.1411543,1.3891432,1.239945,1.3871189,1.1472275
1.5724527,1.1498592,1.3773005,1.2375157,1.3927872,1.1408507
1.5405684,1.146519,1.3868152,1.2297218,1.4001763,1.1352835
1.5645576,1.1578556,1.373353,1.2327584,1.3940018,1.1198981
1.5373293,1.1408507,1.3770981,1.2233449,1.3977469,1.1381177
1.5725539,1.1226311,1.3753774,1.2410585,1.3932933,1.1340688
1.5424916,1.1434823,1.3813493,1.2416657,1.3988605,1.1307286
1.5643551,1.1389275,1.3751749,1.2392365,1.3805395,1.147936
1.5507916,1.1452031,1.3766932,1.2409571,1.3891432,1.1296152
1.5583831,1.1528958,1.3666724,1.2417669,1.3746688,1.1346762
1.5803479,1.1280969,1.3735554,1.2300254,1.4036177,1.1070431
1.5496782,1.1314372,1.3723408,1.2530024,1.3983543,1.1380165
1.5663795,1.1551226,1.3800335,1.2329608,1.3957226,1.1324494
1.5529172,1.136903,1.3794261,1.2400463,1.4019982,1.1272871
1.5556502,1.1472275,1.3810457,1.2314426,1.3909652,1.1225297
1.5511965,1.1490494,1.3782115,1.2424755,1.3914714,1.1229347
1.5635453,1.1376116,1.3677858,1.23124,1.3807421,1.1302226
1.5478562,1.1478348,1.3784139,1.233062,1.3846896,1.126781
1.5464392,1.1475312,1.3769969,1.2427791,1.4004799,1.1246554
1.5570673,1.1426725,1.3780091,1.2288108,1.3907628,1.1349798
1.5493746,1.1616007,1.3743652,1.2406535,1.3840823,1.1375104
1.5611161,1.1340688,1.3882324,1.2366047,1.3893458,1.1275908
1.5545368,1.1501628,1.3749725,1.2410585,1.3763895,1.1394335
1.5571685,1.1444945,1.3741627,1.2374145,1.3794261,1.1388263
1.548666,1.132247,1.3707212,1.2370096,1.3942043,1.127692
1.5575733,1.1464177,1.3675834,1.2304304,1.4012897,1.1308298
1.5429977,1.145608,1.3845884,1.235795,1.3799323,1.1342713
1.5549417,1.151175,1.3690006,1.2352889,1.3990629,1.1280969
1.5596989,1.1536044,1.3811469,1.2340742,1.3918762,1.1319432
1.5602051,1.1447982,1.3807421,1.2405523,1.3805395,1.1383201
1.5658734,1.1361945,1.3688992,1.2428803,1.4004799,1.1407495
1.5663795,1.1365994,1.3806407,1.2318474,1.389042,1.128603
1.5415806,1.1432799,1.3761871,1.2303292,1.4093872,1.112003
1.5671892,1.14743,1.3736566,1.2384267,1.3911676,1.124453
1.5699222,1.1518836,1.3757823,1.2255718,1.3947104,1.1413567
1.550994,1.1549202,1.3781103,1.2485487,1.3996701,1.1363969
1.5492734,1.1605885,1.3784139,1.2430828,1.3902566,1.1252627
1.5451233,1.1472275,1.3814505,1.2385279,1.4031117,1.1285018
1.5613185,1.1455067,1.3726444,1.2418681,1.3953177,1.1391299
1.5596989,1.1523896,1.3597895,1.226584,1.3929896,1.1169627
1.5578771,1.1574507,1.3773005,1.2406535,1.3919774,1.1339676
1.5490708,1.1455067,1.3857018,1.2230413,1.4036177,1.1356884
1.5473502,1.1558312,1.3668749,1.2366047,1.3973421,1.1220237
1.550994,1.136903,1.3718346,1.2354913,1.394103,1.1424701
1.5589905,1.1508714,1.3785151,1.2323534,1.3953177,1.1261737
1.5615209,1.132753,1.3790213,1.2264827,1.3924836,1.134575
1.5660758,1.1434823,1.3735554,1.2358962,1.3833737,1.1447982
1.5671892,1.1247567,1.3737578,1.2361999,1.394103,1.1401421
1.5553465,1.1528958,1.3755798,1.231645,1.3819567,1.1261737
1.5545368,1.1368018,1.3781103,1.2328596,1.3927872,1.1099786
1.5571685,1.1443933,1.373859,1.2408559,1.3725432,1.1375104
1.5541319,1.1579568,1.3895482,1.2315438,1.3864104,1.1395347
1.5575733,1.15158,1.3865116,1.2320498,1.3942043,1.1261737
1.5608124,1.1344738,1.3854994,1.2400463,1.3874226,1.1400409
1.5620271,1.1484421,1.3760859,1.2429816,1.373859,1.1280969
1.5410745,1.157147,1.3795273,1.2492572,1.3951153,1.1458104
1.5541319,1.1519848,1.3764908,1.2334669,1.3796287,1.1237445
1.563849,1.1334616,1.37477,1.2366047,1.3845884,1.1362957
1.5569661,1.1419641,1.3889408,1.2388316,1.3966335,1.147025
1.5392525,1.1458104,1.389042,1.2373133,1.3763895,1.1430775
1.5715417,1.1306274,1.3779079,1.2370096,1.382564,1.127692
1.5659746,1.1357896,1.373859,1.2429816,1.3837786,1.1298176
1.5518038,1.1370043,1.3803371,1.2340742,1.4004799,1.132753
1.5440099,1.1494544,1.3778067,1.2288108,1.4081726,1.136903
1.5471478,1.1453043,1.3731505,1.2493584,1.3948116,1.1269835
1.5501842,1.1469238,1.3923823,1.236706,1.392686,1.1241493
1.5568649,1.1542116,1.3807421,1.236706,1.3872201,1.1257688
1.5592941,1.1285018,1.3784139,1.2364023,1.3978482,1.1381177
1.5578771,1.152997,1.3776042,1.2363011,1.3934958,1.1220237
1.5559539,1.1415591,1.3794261,1.2394389,1.3965323,1.1308298
1.5576745,1.1458104,1.3891432,1.2302278,1.3845884,1.1353848
1.5505892,1.1333604,1.3895482,1.2438926,1.385803,1.1268823
1.5565611,1.1547178,1.3844872,1.2373133,1.376592,1.1261737
1.544516,1.1556287,1.3779079,1.2359974,1.4017957,1.1215177
1.5623307,1.1356884,1.3934958,1.2313412,1.3874226,1.1270847
1.5505892,1.1514788,1.3853981,1.2346816,1.3913702,1.128603
1.5507916,1.1454055,1.3928884,1.2452084,1.3875238,1.131336
1.5555489,1.1501628,1.3948116,1.2360986,1.3992653,1.1340688
1.5443135,1.1569446,1.3812481,1.2288108,1.3862079,1.1312348
1.5635453,1.1485434,1.3875238,1.2359974,1.3784139,1.1133188
1.5555489,1.1460128,1.3853981,1.2382243,1.3906616,1.1226311
1.5651648,1.144697,1.3783127,1.2346816,1.393192,1.1238457
1.5479574,1.1583617,1.3774017,1.2351876,1.395925,1.1464177
1.5425928,1.14743,1.3818555,1.2291144,1.3924836,1.1508714
1.544516,1.1388263,1.3807421,1.2291144,1.4030104,1.1413567
1.5567636,1.1427737,1.3740615,1.2409571,1.3793249,1.1321456
1.5483624,1.1355872,1.3841835,1.2291144,1.4017957,1.1392311
1.5576745,1.1629165,1.377503,1.2311388,1.3983543,1.1444945
1.5492734,1.138725,1.3691018,1.2481438,1.4035165,1.1243517
1.5405684,1.1496568,1.385297,1.2275962,1.391775,1.1319432
1.5432001,1.1439885,1.3807421,1.2281022,1.4043263,1.1290079
1.5384427,1.1319432,1.3703164,1.2379206,1.392686,1.1547178
1.5759954,1.150264,1.3835762,1.2252681,1.4080714,1.1285018
1.5534233,1.1416603,1.3821591,1.2230413,1.3994677,1.1372067
1.5578771,1.1407495,1.3868152,1.2320498,1.3948116,1.1306274
1.5510952,1.1473287,1.3779079,1.2372121,1.390358,1.1396359
1.5600027,1.1463165,1.3807421,1.2461194,1.3629273,1.1216189
1.5540307,1.1535032,1.3896494,1.2446011,1.4086788,1.127186
1.5644563,1.134575,1.3732518,1.2366047,1.4067556,1.1338664
1.5561563,1.1441909,1.3786165,1.2327584,1.3895482,1.1418629
1.5381391,1.1402433,1.3868152,1.2454109,1.406047,1.1281981
1.5782223,1.1512762,1.368292,1.2397425,1.41293,1.1264774
1.5559539,1.1441909,1.3837786,1.2400463,1.3993665,1.1189871
1.5591929,1.1558312,1.3774017,1.2346816,1.4025043,1.1241493
1.5622295,1.1457092,1.3798311,1.2379206,1.395925,1.1285018
1.5548404,1.1526934,1.381653,1.2378194,1.4030104,1.1242505
1.5557514,1.1420653,1.3837786,1.2347828,1.385297,1.127186
1.5602051,1.1375104,1.3802359,1.2432853,1.3809445,1.127692
1.5541319,1.1523896,1.3726444,1.2504718,1.3824627,1.1247567
1.5720478,1.1536044,1.3755798,1.2408559,1.3774017,1.114837
1.558788,1.150669,1.3793249,1.2268876,1.408375,1.1299188
1.550083,1.1555275,1.3805395,1.2308352,1.3898518,1.1340688
1.5395561,1.138725,1.3755798,1.2358962,1.3953177,1.1326518
1.5595977,1.1533006,1.3773005,1.2288108,1.3897506,1.1168615
1.5555489,1.1405469,1.3745676,1.2393377,1.3901554,1.1330566
1.5693148,1.1292104,1.37062,1.2338718,1.4032129,1.1257688
1.5492734,1.1494544,1.3731505,1.2302278,1.3830701,1.1362957
1.5530185,1.1459116,1.3763895,1.2402487,1.3877262,1.1278944
1.5306488,1.1482397,1.3721383,1.2313412,1.4015933,1.1398385
1.5559539,1.1239469,1.3678871,1.2408559,1.3866128,1.1212139
1.5565611,1.1444945,1.3768957,1.2372121,1.4131324,1.1292104
1.5499818,1.1661556,1.3800335,1.2389328,1.3883336,1.1395347
1.5405684,1.1384213,1.3722396,1.2425767,1.3965323,1.1307286
1.5397587,1.1478348,1.3760859,1.2346816,1.3974433,1.1246554
1.5520062,1.1538068,1.3740615,1.2342767,1.389042,1.1277932
1.5578771,1.147025,1.3686968,1.2425767,1.3833737,1.1339676
1.5635453,1.1447982,1.3811469,1.2370096,1.4148532,1.1347774
1.565671,1.1523896,1.37477,1.2408559,1.3924836,1.1422677
1.5511965,1.1424701,1.3803371,1.2323534,1.4052373,1.1531994
1.5527148,1.1399397,1.3741627,1.2283047,1.390358,1.1407495
1.5395561,1.1334616,1.3783127,1.2373133,1.3985567,1.1111932
1.5524112,1.1288054,1.372948,1.2388316,1.407869,1.1214163
1.5577759,1.1435835,1.3725432,1.228406,1.3912688,1.1288054
1.5476538,1.1486446,1.3856006,1.2350864,1.3889408,1.1203029
1.566582,1.1367006,1.3854994,1.2313412,1.3973421,1.1402433
1.5564599,1.1404457,1.3862079,1.2366047,1.3934958,1.1123066
1.5538282,1.1302226,1.3824627,1.2410585,1.4025043,1.144697
1.5421879,1.1498592,1.3886372,1.2433865,1.3808433,1.1282994
1.5520062,1.1463165,1.3805395,1.2286084,1.4035165,1.1292104
1.5702258,1.1493531,1.387625,1.2306328,1.3921798,1.126781
1.5599015,1.1356884,1.3861067,1.2336694,1.3893458,1.0997553
1.5480586,1.1441909,1.3783127,1.2271913,1.3958238,1.1415591
1.5573709,1.1383201,1.3726444,1.2360986,1.3956214,1.1307286
1.5488684,1.1504666,1.3795273,1.2303292,1.3928884,1.1427737
1.5575733,1.1388263,1.3930908,1.2373133,1.3879286,1.1421665
1.5614197,1.1650422,1.3883336,1.2324548,1.4030104,1.1411543
1.5521075,1.148341,1.3735554,1.2480426,1.3809445,1.1296152
1.5589905,1.1413567,1.3821591,1.2252681,1.3920786,1.1358908
1.5499818,1.14743,1.3805395,1.2262803,1.3865116,1.1339676
1.5776149,1.1416603,1.3925848,1.2338718,1.3690006,1.1240481
1.5572697,1.1435835,1.3873214,1.2358962,1.392281,1.1317408
1.5653673,1.1297164,1.3827664,1.2317462,1.3850945,1.1372067
1.5614197,1.1397372,1.3822603,1.2352889,1.3850945,1.1182785
1.5464392,1.1349798,1.3873214,1.2365035,1.3674822,1.1265786
1.5650636,1.1423689,1.3882324,1.2340742,1.3754786,1.1357896
1.5600027,1.1461141,1.384892,1.2336694,1.3961275,1.1343726
1.543605,1.1338664,1.3788189,1.2302278,1.376592,1.1416603
1.5550429,1.1484421,1.3817543,1.233062,1.394103,1.1260725
1.5577759,1.15158,1.3913702,1.2372121,1.3874226,1.1191895
1.5534233,1.1375104,1.3749725,1.2287096,1.3832725,1.1237445
1.5407709,1.1477336,1.377503,1.2250657,1.387625,1.1206067
1.5581807,1.146519,1.3750737,1.23124,1.3862079,1.1319432
1.550488,1.134575,1.3861067,1.2329608,1.3770981,1.1229347
1.5547392,1.1241493,1.3828677,1.2383255,1.3870176,1.127692
1.5288268,1.128603,1.3769969,1.2315438,1.3910664,1.1040065
1.56476,1.1498592,1.3838798,1.2341754,1.3639395,1.1116992
1.551905,1.1404457,1.3797299,1.2412609,1.3821591,1.1170639
1.571238,1.1257688,1.385297,1.2389328,1.3981519,1.1411543
1.5475526,1.1325506,1.3886372,1.2335682,1.3898518,1.127692
1.5589905,1.1519848,1.3782115,1.2380219,1.3993665,1.1324494
1.544516,1.1413567,1.3759847,1.2340742,1.3870176,1.1282994
1.5399611,1.1361945,1.372948,1.2403499,1.3912688,1.1228335
1.5518038,1.1490494,1.3743652,1.2285072,1.3896494,1.1307286
1.566177,1.1433811,1.3784139,1.2439938,1.394103,1.124453
1.5497794,1.1406481,1.3837786,1.2429816,1.3758835,1.1250603
1.5627356,1.1453043,1.3762883,1.2353901,1.3823615,1.1187847
1.5448196,1.1441909,1.3902566,1.233973,1.3853981,1.1252627
1.5655698,1.148847,1.3780091,1.2306328,1.372442,1.1331578
1.5458318,1.1457092,1.3806407,1.2306328,1.3686968,1.1164566
1.5598001,1.1432799,1.372037,1.2356938,1.3766932,1.1376116
1.5424916,1.1349798,1.3779079,1.2358962,1.3829689,1.1239469
1.5496782,1.1666617,1.37477,1.2395401,1.3718346,1.1167603
1.5550429,1.1523896,1.3707212,1.2373133,1.3794261,1.1278944
1.5575733,1.1431787,1.3684944,1.2441963,1.364142,1.1308298
1.5631405,1.1528958,1.3844872,1.2404511,1.3897506,1.1389275
1.5622295,1.1500616,1.383475,1.2364023,1.3656602,1.1328542
1.5584843,1.1509726,1.3621175,1.2393377,1.3684944,1.1338664
1.5531197,1.1447982,1.3802359,1.2281022,1.373859,1.1355872
1.5709344,1.1432799,1.3703164,1.239034,1.3773005,1.1407495
1.5408721,1.1547178,1.375681,1.2333657,1.3860054,1.1344738
1.5450221,1.1339676,1.3764908,1.2310376,1.3888396,1.1228335
1.5525124,1.1374091,1.3688992,1.2374145,1.3746688,1.135081
1.5566623,1.1314372,1.392281,1.2377181,1.377503,1.1264774
1.5393537,1.1469238,1.3832725,1.2397425,1.4038202,1.1381177
1.544516,1.1453043,1.3849933,1.2365035,1.3974433,1.1290079
1.550488,1.1373079,1.3810457,1.2329608,1.3966335,1.1365994
1.5443135,1.1494544,1.3841835,1.2412609,1.3792237,1.1247567
1.5507916,1.1591715,1.3810457,1.235795,1.4017957,1.1174688
1.5757929,1.1637263,1.3727456,1.2320498,1.3805395,1.1228335
1.5427952,1.1538068,1.3748713,1.2386291,1.3999739,1.1344738
1.546338,1.1363969,1.3644456,1.2355925,1.3864104,1.1421665
1.5576745,1.1417615,1.3828677,1.2366047,1.4004799,1.1260725
1.5641527,1.1567422,1.381653,1.2365035,1.3786165,1.127692
1.5508928,1.1390287,1.3791225,1.2377181,1.382564,1.1303238
1.5633429,1.1422677,1.3735554,1.2424755,1.3721383,1.1241493
1.5692136,1.1338664,1.3722396,1.2245595,1.3868152,1.1330566
1.5536258,1.1428751,1.3766932,1.2318474,1.4026055,1.1281981
1.5530185,1.1493531,1.375681,1.2358962,1.3889408,1.1403445
1.5614197,1.1432799,1.3754786,1.2343779,1.3930908,1.124453
1.5376331,1.1411543,1.3698102,1.233973,1.3898518,1.1213151
1.5683026,1.1514788,1.3939006,1.2378194,1.3842847,1.1540092
1.5648612,1.1478348,1.3719358,1.2415645,1.3897506,1.1374091
1.5441111,1.138725,1.3924836,1.2393377,1.3818555,1.1344738
1.5564599,1.1530982,1.3813493,1.2335682,1.3789201,1.1238457
1.5589905,1.138725,1.3886372,1.2346816,1.3967348,1.1212139
1.5351025,1.1310322,1.3811469,1.2199035,1.3995689,1.129514
1.5613185,1.1606897,1.3800335,1.2400463,1.384386,1.1372067
1.5619258,1.145608,1.365559,1.2346816,1.3921798,1.1256676
1.5577759,1.1315384,1.388536,1.2244583,1.3909652,1.1395347
1.5503868,1.13417,1.385297,1.2273937,1.3880298,1.1485434
1.5620271,1.1405469,1.3856006,1.2391353,1.3802359,1.1400409
1.5754893,1.1338664,1.3769969,1.2263815,1.3875238,1.130425
1.5611161,1.1297164,1.3797299,1.2375157,1.3948116,1.1461141
1.5549417,1.1375104,1.3773005,1.2288108,1.3929896,1.1402433
1.5605087,1.1530982,1.3722396,1.2361999,1.4007835,1.1288054
1.5630392,1.1391299,1.388131,1.2292156,1.3995689,1.126781
1.5614197,1.1541104,1.3759847,1.2332644,1.3822603,1.1217201
1.5484636,1.1648397,1.3829689,1.22709,1.4084764,1.1394335
1.5469452,1.1450007,1.3759847,1.2418681,1.3854994,1.1272871
1.5429977,1.1432799,1.3811469,1.2403499,1.4016945,1.1329554
1.5535246,1.1396359,1.3757823,1.2489536,1.3878274,1.1284006
1.5621283,1.1409519,1.3800335,1.2329608,1.3760859,1.1232383
1.5496782,1.1332592,1.3761871,1.2327584,1.4043263,1.1297164
1.5616221,1.1487458,1.3776042,1.2398437,1.4112092,1.1268823
1.5471478,1.1415591,1.3696078,1.2329608,1.3973421,1.1314372
1.5582819,1.1432799,1.3681908,1.234884,1.4014921,1.1273884
1.5609136,1.1277932,1.3893458,1.2387303,1.3966335,1.1210115
1.5579783,1.1549202,1.3793249,1.2304304,1.3966335,1.1236433
1.5530185,1.1288054,1.3847908,1.2378194,1.3841835,1.1425713
1.568404,1.1444945,1.3853981,1.2383255,1.3947104,1.1302226
1.554638,1.1457092,1.3694054,1.2395401,1.4162703,1.1203029
1.5550429,1.132753,1.3759847,1.248245,1.3989617,1.1299188
1.5581807,1.1499604,1.3824627,1.2384267,1.3776042,1.1208091
1.5406696,1.152491,1.3789201,1.2347828,1.3875238,1.124453
1.5742747,1.1613983,1.3725432,1.2285072,1.3839811,1.119392
1.546338,1.1399397,1.382564,1.23124,1.3862079,1.1400409
1.550488,1.1409519,1.3616115,1.2418681,1.3828677,1.123542
1.550488,1.1535032,1.3722396,1.2272925,1.3979495,1.1287042
1.5653673,1.1435835,1.3679883,1.2285072,1.3884348,1.1494544
1.5627356,1.147025,1.3728468,1.2322522,1.3794261,1.1498592
1.5530185,1.1466202,1.3822603,1.2355925,1.3735554,1.1302226
1.567493,1.1521872,1.3782115,1.2340742,1.386714,1.1349798
1.5406696,1.1517824,1.3778067,1.2437913,1.3799323,1.1346762
1.5612173,1.1473287,1.3797299,1.2397425,1.3864104,1.116659
1.5577759,1.135992,1.382564,1.2387303,1.3776042,1.1082578
1.546338,1.1525922,1.3849933,1.2352889,1.4058446,1.1272871
1.5408721,1.1294128,1.3592833,1.2345804,1.3864104,1.1187847
1.5631405,1.1428751,1.3869164,1.2394389,1.388131,1.1038041
1.5754893,1.1508714,1.3812481,1.2328596,1.3980507,1.1291091
1.5618246,1.1501628,1.3831713,1.2286084,1.3795273,1.1338664
1.5593953,1.1400409,1.3739603,1.2413621,1.37477,1.1346762
1.5625331,1.1285018,1.3837786,1.2254705,1.3837786,1.1197969
1.5599015,1.1385225,1.3807421,1.2434877,1.372948,1.147025
1.5602051,1.127692,1.3723408,1.239945,1.3898518,1.1389275
1.5577759,1.1466202,1.372037,1.2243571,1.3819567,1.1328542
1.5628368,1.1265786,1.3779079,1.2400463,1.393192,1.1385225
1.5499818,1.1379153,1.3737578,1.2375157,1.4049336,1.1390287
1.566582,1.1453043,1.3781103,1.2314426,1.3875238,1.1332592
1.5442123,1.1386238,1.3830701,1.2282035,1.3806407,1.1433811
1.5517026,1.1368018,1.3868152,1.2313412,1.373353,1.1260725
1.5603063,1.1431787,1.3846896,1.2344791,1.3799323,1.1250603
1.5559539,1.1466202,1.3819567,1.224762,1.3943055,1.1289066
1.563849,1.1343726,1.3767945,1.2263815,1.3785151,1.1217201
1.5701246,1.1314372,1.3713286,1.2310376,1.3752761,1.1284006
1.5565611,1.1297164,1.3686968,1.2395401,1.3889408,1.1282994
1.5515002,1.1380165,1.3705188,1.2271913,1.3875238,1.1399397
1.5512977,1.1503654,1.3607005,1.2306328,1.3761871,1.1413567
1.5545368,1.1536044,1.3784139,1.2327584,1.3656602,1.1269835
1.5390501,1.1406481,1.381653,1.2416657,1.3799323,1.1275908
1.5516014,1.1353848,1.3753774,1.2455121,1.3891432,1.1195945
1.5731612,1.1326518,1.3864104,1.2379206,1.3750737,1.1257688
1.5571685,1.1503654,1.3763895,1.2391353,1.381653,1.123542
1.562938,1.127692,1.3794261,1.239945,1.3997713,1.1255664
1.5569661,1.1357896,1.384386,1.2320498,1.3819567,1.1401421
1.56891,1.1482397,1.3735554,1.235795,1.3853981,1.1379153
1.5612173,1.125364,1.3709236,1.2338718,1.3814505,1.126781
