Sampling rate 20 Hz,,,,,,,,,
,Mouse 1,Mouse 1,Mouse 1,Mouse 2,Mouse 2,Mouse 2,Mouse 3,Mouse 3,Mouse 3
,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1
,"10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF"
Time,465nm,405nm,Stim,465nm,405nm,Stim,465nm,405nm,Stim
8520,1.8510101,1.7440206,FALSE,1.8087002,1.3383309,FALSE,1.7490816,1.5337867,FALSE
8521,1.8421028,1.7477658,FALSE,1.8084978,1.3472382,FALSE,1.7461462,1.5508928,FALSE
8522,1.8466576,1.7386559,FALSE,1.827932,1.3434931,FALSE,1.7459438,1.5297378,FALSE
8523,1.8461516,1.7485754,FALSE,1.8101172,1.352704,FALSE,1.7547499,1.5424916,FALSE
8524,1.8426089,1.7499926,FALSE,1.824693,1.3499712,FALSE,1.7467536,1.5353049,FALSE
8525,1.8510101,1.7518145,FALSE,1.8132551,1.3600931,FALSE,1.732684,1.5384427,FALSE
8526,1.8484796,1.7395669,FALSE,1.8236808,1.3459224,FALSE,1.7449316,1.550488,FALSE
8527,1.8507065,1.7435145,FALSE,1.8295515,1.3379259,FALSE,1.7479682,1.5397587,FALSE
8528,1.8358271,1.745539,FALSE,1.8409894,1.3487566,FALSE,1.7378461,1.5462368,FALSE
8529,1.8585004,1.7444255,FALSE,1.827021,1.3499712,FALSE,1.7283314,1.5395561,FALSE
8530,1.8457468,1.7393645,FALSE,1.8344101,1.348959,FALSE,1.7332913,1.5572697,FALSE
8531,1.8611321,1.7488792,FALSE,1.809105,1.3399503,FALSE,1.7500938,1.5383415,FALSE
8532,1.8535407,1.762139,FALSE,1.8131539,1.349465,FALSE,1.7356193,1.5452245,FALSE
8533,1.8585004,1.7559645,FALSE,1.8199356,1.3354967,FALSE,1.7374413,1.5540307,FALSE
8534,1.8511114,1.7486768,FALSE,1.8295515,1.3409625,FALSE,1.7342023,1.552816,FALSE
8535,1.8473662,1.7427047,FALSE,1.8411918,1.3556395,FALSE,1.743717,1.551905,FALSE
8536,1.8442284,1.7421986,FALSE,1.8248954,1.3279052,FALSE,1.7494864,1.544516,FALSE
8537,1.8530345,1.7466524,FALSE,1.8405845,1.3371162,FALSE,1.7496889,1.5383415,FALSE
8538,1.8428113,1.7332913,FALSE,1.8207453,1.3561455,FALSE,1.7445267,1.5433013,FALSE
8539,1.8473662,1.7473608,FALSE,1.8150771,1.3441004,FALSE,1.7338986,1.5318635,FALSE
8540,1.8417991,1.7321779,FALSE,1.825604,1.3522992,FALSE,1.7381499,1.5452245,FALSE
8541,1.8471638,1.7628475,FALSE,1.8243893,1.3344845,FALSE,1.7391621,1.5480586,FALSE
8542,1.8557675,1.7641634,FALSE,1.8220612,1.3340796,FALSE,1.725295,1.5222476,FALSE
8543,1.8581967,1.7542439,FALSE,1.8070806,1.3273991,FALSE,1.7444255,1.5602051,FALSE
8544,1.8400784,1.744628,FALSE,1.829349,1.3637371,FALSE,1.7508024,1.5346977,FALSE
8545,1.849998,1.7502962,FALSE,1.8271222,1.3368125,FALSE,1.7544463,1.542694,FALSE
8546,1.8500992,1.765378,FALSE,1.8337015,1.3460236,FALSE,1.7519158,1.538544,FALSE
8547,1.8409894,1.750195,FALSE,1.8317783,1.3414687,FALSE,1.7425023,1.5625331,FALSE
8548,1.8512126,1.7304571,FALSE,1.8245918,1.3443028,FALSE,1.7495877,1.5474514,FALSE
8549,1.850504,1.7472596,FALSE,1.8205429,1.3467321,FALSE,1.744628,1.5609136,FALSE
8550,1.8504028,1.7548511,FALSE,1.8212515,1.3457199,FALSE,1.7366315,1.5499818,FALSE
8551,1.8460504,1.7464498,FALSE,1.829754,1.3251722,FALSE,1.7495877,1.549577,FALSE
8552,1.8438236,1.747462,FALSE,1.8344101,1.35402,FALSE,1.7284328,1.5408721,FALSE
8553,1.841293,1.7572805,FALSE,1.8110282,1.3455175,FALSE,1.7541426,1.5473502,FALSE
8554,1.8470626,1.7509036,FALSE,1.8400784,1.3450114,FALSE,1.7399718,1.5396575,FALSE
8555,1.8409894,1.7452352,FALSE,1.8084978,1.327804,FALSE,1.7432108,1.5618246,FALSE
8556,1.8413942,1.7601146,FALSE,1.824693,1.35402,FALSE,1.7203351,1.5551441,FALSE
8557,1.8484796,1.7464498,FALSE,1.828843,1.3368125,FALSE,1.7361255,1.5558527,FALSE
8558,1.8428113,1.7631512,FALSE,1.838054,1.3430882,FALSE,1.7301534,1.5497794,FALSE
8559,1.8652822,1.7574829,FALSE,1.827527,1.357259,FALSE,1.7435145,1.5404671,FALSE
8560,1.8534395,1.7538389,FALSE,1.8248954,1.3425821,FALSE,1.7342023,1.5497794,FALSE
8561,1.8471638,1.7355181,FALSE,1.8124453,1.3343832,FALSE,1.7302547,1.5380379,FALSE
8562,1.8521236,1.7510048,FALSE,1.8217576,1.3526028,FALSE,1.7495877,1.5390501,FALSE
8563,1.8534395,1.734101,FALSE,1.8065746,1.3542224,FALSE,1.7518145,1.5453258,FALSE
8564,1.849998,1.7457414,FALSE,1.8263124,1.3431894,FALSE,1.7447292,1.547755,FALSE
8565,1.863359,1.7575841,FALSE,1.8184173,1.3433919,FALSE,1.7431096,1.5520062,FALSE
8566,1.850504,1.7625439,FALSE,1.8141661,1.3397479,FALSE,1.7422999,1.5632417,FALSE
8567,1.8627516,1.727218,FALSE,1.8209478,1.3375211,FALSE,1.7407815,1.5447184,FALSE
8568,1.8745944,1.7481706,FALSE,1.8314747,1.353615,FALSE,1.7481706,1.5505892,FALSE
8569,1.8567797,1.743312,FALSE,1.8336003,1.3435943,FALSE,1.7572805,1.5479574,FALSE
8570,1.8610309,1.7464498,FALSE,1.8161905,1.351287,FALSE,1.7495877,1.5623307,FALSE
8571,1.8639663,1.7457414,FALSE,1.8206441,1.3569553,FALSE,1.7527255,1.5534233,FALSE
8572,1.8602211,1.7582927,FALSE,1.8332967,1.3547285,FALSE,1.7541426,1.5485648,FALSE
8573,1.8540467,1.7218534,FALSE,1.8121417,1.3340796,FALSE,1.7512072,1.546338,FALSE
8574,1.8451394,1.755256,FALSE,1.8316771,1.3455175,FALSE,1.7448304,1.5410745,FALSE
8575,1.8543504,1.741895,FALSE,1.8147733,1.3474406,FALSE,1.7387571,1.5507916,FALSE
8576,1.8432162,1.7426035,FALSE,1.82611,1.3477443,FALSE,1.7659854,1.5422891,FALSE
8577,1.8645736,1.7544463,FALSE,1.8178099,1.3421772,FALSE,1.7503974,1.5492734,FALSE
8578,1.848176,1.748778,FALSE,1.8352199,1.3425821,FALSE,1.7637585,1.5551441,FALSE
8579,1.8465564,1.740073,FALSE,1.8103197,1.3508822,FALSE,1.7366315,1.5594965,FALSE
8580,1.8448358,1.7453364,FALSE,1.8170003,1.3436955,FALSE,1.7378461,1.5557514,FALSE
8581,1.8549577,1.7388583,FALSE,1.8327905,1.3372175,FALSE,1.7557621,1.5525124,FALSE
8582,1.8597151,1.762139,FALSE,1.8309686,1.3443028,FALSE,1.7675036,1.5398599,FALSE
8583,1.845848,1.7565719,FALSE,1.8105222,1.3421772,FALSE,1.7477658,1.5411757,FALSE
8584,1.8390661,1.7224607,FALSE,1.8175063,1.3398491,FALSE,1.7416925,1.553727,FALSE
8585,1.8467588,1.7471584,FALSE,1.8334991,1.3399503,FALSE,1.7379473,1.5577759,FALSE
8586,1.8491882,1.7505999,FALSE,1.8230734,1.3476431,FALSE,1.7401743,1.5489696,FALSE
8587,1.8591077,1.7610255,FALSE,1.8207453,1.3455175,FALSE,1.7443242,1.5596989,FALSE
8588,1.8405845,1.7536365,FALSE,1.827021,1.3325613,FALSE,1.7498914,1.5572697,FALSE
8589,1.8519211,1.7353157,FALSE,1.8162917,1.3424809,FALSE,1.748373,1.5451233,FALSE
8590,1.837143,1.749284,FALSE,1.8211502,1.351287,FALSE,1.7466524,1.5257903,FALSE
8591,1.8376491,1.7463486,FALSE,1.8195307,1.3507808,FALSE,1.7513084,1.5420867,FALSE
8592,1.8496943,1.745134,FALSE,1.8166965,1.3413675,FALSE,1.7251937,1.5571685,FALSE
8593,1.8388637,1.7525231,FALSE,1.8272234,1.3359016,FALSE,1.744628,1.5547392,FALSE
8594,1.8459492,1.7463486,FALSE,1.8243893,1.3516918,FALSE,1.7385547,1.5393537,FALSE
8595,1.8379527,1.7560657,FALSE,1.8201381,1.3454162,FALSE,1.7419962,1.5470464,FALSE
8596,1.8356247,1.7525231,FALSE,1.8323857,1.3392419,FALSE,1.7486768,1.5490708,FALSE
8597,1.8369405,1.7514096,FALSE,1.8276284,1.3422784,FALSE,1.7551548,1.5498806,FALSE
8598,1.8394711,1.7493852,FALSE,1.8280332,1.3428857,FALSE,1.7515109,1.5573709,FALSE
8599,1.8428113,1.7471584,FALSE,1.8381552,1.3500724,FALSE,1.7508024,1.5462368,FALSE
8600,1.8474674,1.743312,FALSE,1.8290454,1.3551334,FALSE,1.7580901,1.5356086,FALSE
8601,1.8392686,1.7535353,FALSE,1.8356247,1.3571577,FALSE,1.7479682,1.5405684,FALSE
8602,1.8208466,1.7415913,FALSE,1.8366369,1.3393431,FALSE,1.7564707,1.5529172,FALSE
8603,1.8408881,1.7355181,FALSE,1.827021,1.3522992,FALSE,1.7392633,1.5642539,FALSE
8604,1.8319808,1.7586975,FALSE,1.8005013,1.3325613,FALSE,1.7597097,1.5469452,FALSE
8605,1.859209,1.7372389,FALSE,1.8193283,1.3629273,FALSE,1.7551548,1.5267012,FALSE
8606,1.8382565,1.7481706,FALSE,1.8198344,1.3234515,FALSE,1.743312,1.5440099,FALSE
8607,1.8401796,1.7655804,FALSE,1.8208466,1.3481492,FALSE,1.7614304,1.5440099,FALSE
8608,1.845443,1.750195,FALSE,1.8399771,1.3373187,FALSE,1.7533329,1.5606099,FALSE
8609,1.8430138,1.740984,FALSE,1.8300576,1.3550321,FALSE,1.7415913,1.546338,FALSE
8610,1.8319808,1.7464498,FALSE,1.8272234,1.3475418,FALSE,1.7607219,1.5353049,FALSE
8611,1.8414955,1.7516121,FALSE,1.823782,1.3390393,FALSE,1.7367327,1.5531197,FALSE
8612,1.8475686,1.7611268,FALSE,1.8196319,1.3530078,FALSE,1.7449316,1.5363171,FALSE
8613,1.843115,1.7246876,FALSE,1.811838,1.3397479,FALSE,1.7404779,1.5453258,FALSE
8614,1.8538443,1.743312,FALSE,1.8233771,1.3403553,FALSE,1.7304571,1.5540307,FALSE
8615,1.845443,1.7380487,FALSE,1.8239844,1.3433919,FALSE,1.7357205,1.5525124,FALSE
8616,1.8264136,1.7322791,FALSE,1.8331954,1.3602955,FALSE,1.752017,1.5357099,FALSE
8617,1.8479736,1.7224607,FALSE,1.8165953,1.3368125,FALSE,1.761228,1.5574721,FALSE
8618,1.8661932,1.7367327,FALSE,1.832082,1.3380272,FALSE,1.7513084,1.527916,FALSE
8619,1.8447345,1.7370365,FALSE,1.8402808,1.3483516,FALSE,1.7523206,1.5579783,FALSE
8620,1.8393699,1.7335949,FALSE,1.8356247,1.348554,FALSE,1.7408828,1.5449208,FALSE
8621,1.8354223,1.755256,FALSE,1.8170003,1.3549309,FALSE,1.7393645,1.5372281,FALSE
8622,1.8389649,1.7393645,FALSE,1.8290454,1.3406589,FALSE,1.7452352,1.5451233,FALSE
8623,1.8484796,1.7347083,FALSE,1.8103197,1.3569553,FALSE,1.7517133,1.5562575,FALSE
8624,1.8362321,1.7365303,FALSE,1.8356247,1.344404,FALSE,1.7466524,1.5396575,FALSE
8625,1.8586017,1.7481706,FALSE,1.8015136,1.3389381,FALSE,1.734101,1.549577,FALSE
8626,1.8372443,1.7538389,FALSE,1.8274258,1.3436955,FALSE,1.7626451,1.549577,FALSE
8627,1.8386613,1.7438182,FALSE,1.812749,1.3487566,FALSE,1.7373401,1.5443135,FALSE
8628,1.8484796,1.7444255,FALSE,1.8318796,1.3442016,FALSE,1.744223,1.545427,FALSE
8629,1.8612334,1.730862,FALSE,1.8281344,1.3459224,FALSE,1.7485754,1.5580795,FALSE
8630,1.8604236,1.7464498,FALSE,1.827932,1.3349906,FALSE,1.729951,1.5505892,FALSE
8631,1.8609297,1.7417938,FALSE,1.8303612,1.3551334,FALSE,1.7371377,1.5424916,FALSE
8632,1.8374467,1.7386559,FALSE,1.831171,1.3243625,FALSE,1.734101,1.546844,FALSE
8633,1.8433174,1.7536365,FALSE,1.8393699,1.3317516,FALSE,1.744223,1.5719466,FALSE
8634,1.8580955,1.7624426,FALSE,1.8227698,1.3326625,FALSE,1.7377449,1.5520062,FALSE
8635,1.8473662,1.7441218,FALSE,1.8157855,1.3467321,FALSE,1.7510048,1.5413781,FALSE
8636,1.8529333,1.7411865,FALSE,1.847265,1.3575627,FALSE,1.7375425,1.53075,FALSE
8637,1.8460504,1.752017,FALSE,1.8326893,1.3522992,FALSE,1.7525231,1.5380379,FALSE
8638,1.849593,1.7597097,FALSE,1.8378515,1.3430882,FALSE,1.7268132,1.5451233,FALSE
8639,1.8377503,1.7550536,FALSE,1.8203405,1.3343832,FALSE,1.7500938,1.5510952,FALSE
8640,1.8521236,1.7408828,FALSE,1.829754,1.3426833,FALSE,1.7450328,1.5518038,FALSE
8641,1.8478724,1.7498914,FALSE,1.8124453,1.3493638,FALSE,1.7450328,1.554638,FALSE
8642,1.8373455,1.7387571,FALSE,1.822871,1.3542224,FALSE,1.7538389,1.5570673,FALSE
8643,1.8332967,1.7579889,FALSE,1.8213527,1.3415699,FALSE,1.7472596,1.5518038,FALSE
8644,1.837143,1.7569767,FALSE,1.8227698,1.3452138,FALSE,1.7646695,1.5487672,FALSE
8645,1.8349161,1.752017,FALSE,1.8190246,1.3363065,FALSE,1.7382511,1.552816,FALSE
8646,1.8379527,1.7557621,FALSE,1.8294502,1.3561455,FALSE,1.7515109,1.5356086,FALSE
8647,1.8306649,1.7490816,FALSE,1.829349,1.352704,FALSE,1.7696292,1.5356086,FALSE
8648,1.8483784,1.7284328,FALSE,1.8163929,1.3323588,FALSE,1.7725646,1.5419855,FALSE
8649,1.8334991,1.7436157,FALSE,1.8177087,1.3567529,FALSE,1.7386559,1.5433013,FALSE
8650,1.8457468,1.7391621,FALSE,1.825199,1.353109,FALSE,1.784711,1.5526136,FALSE
8651,1.8411918,1.7560657,FALSE,1.7946306,1.3464284,FALSE,1.7670988,1.5441111,FALSE
8652,1.8433174,1.7551548,FALSE,1.8277296,1.3305368,FALSE,1.746956,1.5573709,FALSE
8653,1.8417991,1.7366315,FALSE,1.8101172,1.3439991,FALSE,1.769528,1.5333818,FALSE
8654,1.8504028,1.7415913,FALSE,1.8215551,1.3457199,FALSE,1.7637585,1.5376331,FALSE
8655,1.8366369,1.744223,FALSE,1.8016148,1.3470358,FALSE,1.7645682,1.5488684,FALSE
8656,1.8536419,1.7295462,FALSE,1.8375479,1.3519956,FALSE,1.7556609,1.538544,FALSE
8657,1.8405845,1.7524219,FALSE,1.8353211,1.353109,FALSE,1.7361255,1.558788,FALSE
8658,1.8538443,1.7523206,FALSE,1.8191259,1.3448089,FALSE,1.7541426,1.5548404,FALSE
8659,1.8446332,1.7443242,FALSE,1.8172027,1.37062,FALSE,1.7489804,1.5634441,FALSE
8660,1.8348149,1.7531304,FALSE,1.8207453,1.3359016,FALSE,1.7414901,1.5538282,FALSE
8661,1.82611,1.7471584,FALSE,1.8077892,1.341165,FALSE,1.7335949,1.5405684,FALSE
8662,1.8529333,1.7530292,FALSE,1.8236808,1.3488578,FALSE,1.7682122,1.5341915,FALSE
8663,1.8303612,1.7553573,FALSE,1.8220612,1.361409,FALSE,1.7663902,1.5378355,FALSE
8664,1.8389649,1.7597097,FALSE,1.8381552,1.344404,FALSE,1.7622402,1.5453258,FALSE
8665,1.8441272,1.7509036,FALSE,1.8272234,1.3476431,FALSE,1.7425023,1.5541319,FALSE
8666,1.8366369,1.7665926,FALSE,1.8340052,1.3434931,FALSE,1.7509036,1.5482612,FALSE
8667,1.8396735,1.7476646,FALSE,1.8157855,1.3294234,FALSE,1.7399718,1.5480586,FALSE
8668,1.8554639,1.7427047,FALSE,1.8186197,1.3492626,FALSE,1.7366315,1.5526136,FALSE
8669,1.8511114,1.7578877,FALSE,1.8192271,1.3597895,FALSE,1.764872,1.5401635,FALSE
8670,1.8455442,1.7574829,FALSE,1.8165953,1.3506796,FALSE,1.741895,1.5489696,FALSE
8671,1.847771,1.7549523,FALSE,1.8208466,1.335193,FALSE,1.7542439,1.5492734,FALSE
8672,1.8351187,1.743717,FALSE,1.8306649,1.3395455,FALSE,1.7286352,1.5435038,FALSE
8673,1.8411918,1.7572805,FALSE,1.8243893,1.3566517,FALSE,1.7371377,1.5541319,FALSE
8674,1.8325881,1.7465512,FALSE,1.8186197,1.3430882,FALSE,1.7548511,1.5371269,FALSE
8675,1.8430138,1.7609243,FALSE,1.832082,1.3505784,FALSE,1.7467536,1.5507916,FALSE
8676,1.8539455,1.7432108,FALSE,1.829349,1.3441004,FALSE,1.7560657,1.5478562,FALSE
8677,1.8348149,1.742806,FALSE,1.8170003,1.3456187,FALSE,1.7376437,1.5551441,FALSE
8678,1.8417991,1.7584951,FALSE,1.8207453,1.3548297,FALSE,1.7495877,1.5410745,FALSE
8679,1.8434186,1.7507011,FALSE,1.8223649,1.3555382,FALSE,1.7571791,1.5448196,FALSE
8680,1.8552613,1.7434133,FALSE,1.8068782,1.3309418,FALSE,1.7575841,1.5512977,FALSE
8681,1.8539455,1.7567743,FALSE,1.8249966,1.3428857,FALSE,1.7632524,1.5484636,FALSE
8682,1.8406857,1.7337974,FALSE,1.8190246,1.335193,FALSE,1.7384535,1.5422891,FALSE
8683,1.8367381,1.7575841,FALSE,1.8258064,1.3418735,FALSE,1.7545475,1.5527148,FALSE
8684,1.8343089,1.7303559,FALSE,1.8126478,1.3562468,FALSE,1.7364291,1.5458318,FALSE
8685,1.8441272,1.7364291,FALSE,1.8218588,1.3419747,FALSE,1.7381499,1.5494758,FALSE
8686,1.8400784,1.7443242,FALSE,1.8145709,1.346226,FALSE,1.746956,1.5466416,FALSE
8687,1.8476698,1.752017,FALSE,1.827527,1.351793,FALSE,1.7491828,1.5511965,FALSE
8688,1.8307661,1.7510048,FALSE,1.8154819,1.3478456,FALSE,1.7693256,1.5541319,FALSE
8689,1.8360295,1.751106,FALSE,1.8198344,1.3455175,FALSE,1.7548511,1.5286244,FALSE
8690,1.8522248,1.7588999,FALSE,1.8247942,1.3396467,FALSE,1.7456402,1.5327744,FALSE
8691,1.8727725,1.7513084,FALSE,1.8146721,1.348048,FALSE,1.7395669,1.5527148,FALSE
8692,1.849998,1.7412877,FALSE,1.8187209,1.33246,FALSE,1.7412877,1.544516,FALSE
8693,1.8393699,1.7516121,FALSE,1.8303612,1.3408613,FALSE,1.763961,1.5642539,FALSE
8694,1.8475686,1.743312,FALSE,1.8213527,1.3392419,FALSE,1.7502962,1.5416818,FALSE
8695,1.8403821,1.747867,FALSE,1.8274258,1.3537163,FALSE,1.748373,1.5580795,FALSE
8696,1.8608285,1.752928,FALSE,1.8296527,1.357259,FALSE,1.7364291,1.525689,FALSE
8697,1.850504,1.7514096,FALSE,1.8259076,1.353109,FALSE,1.7411865,1.5467428,FALSE
8698,1.8485808,1.7567743,FALSE,1.8087002,1.3450114,FALSE,1.756167,1.5489696,FALSE
8699,1.8518199,1.7412877,FALSE,1.8250978,1.348554,FALSE,1.7419962,1.5353049,FALSE
8700,1.8572857,1.7336961,FALSE,1.8133563,1.352704,FALSE,1.7480694,1.543605,FALSE
8701,1.8574883,1.7554585,FALSE,1.8171015,1.3466309,FALSE,1.7367327,1.5253854,FALSE
8702,1.8461516,1.7524219,FALSE,1.8184173,1.3559431,FALSE,1.7484742,1.5413781,FALSE
8703,1.8351187,1.7579889,FALSE,1.8225673,1.3446065,FALSE,1.7494864,1.5435038,FALSE
8704,1.8478724,1.7523206,FALSE,1.828438,1.3320552,FALSE,1.7454376,1.5622295,FALSE
8705,1.8687236,1.7598109,FALSE,1.8326893,1.3347881,FALSE,1.7573817,1.5359123,FALSE
8706,1.8356247,1.7610255,FALSE,1.8408881,1.3492626,FALSE,1.7500938,1.5389489,FALSE
8707,1.848176,1.7656816,FALSE,1.8137612,1.3460236,FALSE,1.7527255,1.5552453,FALSE
8708,1.8626504,1.7546487,FALSE,1.8283368,1.3467321,FALSE,1.7335949,1.5575733,FALSE
8709,1.859209,1.7295462,FALSE,1.8323857,1.3469346,FALSE,1.7575841,1.558788,FALSE
8710,1.8544517,1.7449316,FALSE,1.8115343,1.342987,FALSE,1.7339998,1.5452245,FALSE
8711,1.8352199,1.7353157,FALSE,1.8324869,1.3460236,FALSE,1.752017,1.5215391,FALSE
8712,1.831171,1.7440206,FALSE,1.8221624,1.3366101,FALSE,1.7456402,1.5641527,FALSE
8713,1.8384589,1.747867,FALSE,1.8197331,1.3305368,FALSE,1.7452352,1.5353049,FALSE
8714,1.8423052,1.7505999,FALSE,1.8370417,1.3472382,FALSE,1.7595073,1.5438074,FALSE
8715,1.8491882,1.7439194,FALSE,1.8206441,1.3502748,FALSE,1.7392633,1.5510952,FALSE
8716,1.8526297,1.7401743,FALSE,1.8162917,1.3356991,FALSE,1.7565719,1.5497794,FALSE
8717,1.8395723,1.7508024,FALSE,1.8308674,1.3405577,FALSE,1.7384535,1.5288268,FALSE
8718,1.8596139,1.7489804,FALSE,1.822871,1.3541212,FALSE,1.745539,1.5443135,FALSE
8719,1.8353211,1.7485754,FALSE,1.816899,1.345315,FALSE,1.7421986,1.5529172,FALSE
8720,1.868015,1.7557621,FALSE,1.8190246,1.3582711,FALSE,1.7323803,1.5423903,FALSE
8721,1.8296527,1.7173997,FALSE,1.8289442,1.3601943,FALSE,1.7392633,1.5438074,FALSE
8722,1.848176,1.7463486,FALSE,1.8343089,1.3418735,FALSE,1.7464498,1.542694,FALSE
8723,1.8211502,1.7468548,FALSE,1.8402808,1.3388369,FALSE,1.7348096,1.5547392,FALSE
8724,1.8459492,1.7584951,FALSE,1.8162917,1.3273991,FALSE,1.7441218,1.553727,FALSE
8725,1.8424064,1.7553573,FALSE,1.8241868,1.3348894,FALSE,1.7383523,1.5596989,FALSE
8726,1.8434186,1.7499926,FALSE,1.8244905,1.3508822,FALSE,1.728534,1.5404671,FALSE
8727,1.8305637,1.7540414,FALSE,1.8370417,1.3393431,FALSE,1.7527255,1.5678978,FALSE
8728,1.8357259,1.7453364,FALSE,1.8166965,1.3360028,FALSE,1.7351133,1.5520062,FALSE
8729,1.8464552,1.7376437,FALSE,1.8197331,1.3532102,FALSE,1.7321779,1.5465404,FALSE
8730,1.8415967,1.755256,FALSE,1.8269198,1.3593847,FALSE,1.7396681,1.5301428,FALSE
8731,1.848682,1.7531304,FALSE,1.8253002,1.3510846,FALSE,1.745134,1.5414793,FALSE
8732,1.8631566,1.751106,FALSE,1.8173039,1.337015,FALSE,1.7381499,1.5447184,FALSE
8733,1.8386613,1.7470572,FALSE,1.8212515,1.3344845,FALSE,1.7535353,1.5402647,FALSE
8734,1.8408881,1.7476646,FALSE,1.8206441,1.3461248,FALSE,1.7397693,1.5617234,FALSE
8735,1.8586017,1.761228,FALSE,1.8079916,1.3555382,FALSE,1.7459438,1.5562575,FALSE
8736,1.8375479,1.7311656,FALSE,1.821049,1.3398491,FALSE,1.7366315,1.5595977,FALSE
8737,1.8526297,1.7615317,FALSE,1.8096112,1.3223381,FALSE,1.7367327,1.5394549,FALSE
8738,1.8632578,1.7471584,FALSE,1.8173039,1.3528053,FALSE,1.7256998,1.5541319,FALSE
8739,1.8491882,1.7531304,FALSE,1.8122429,1.3530078,FALSE,1.7541426,1.5553465,FALSE
8740,1.8507065,1.7467536,FALSE,1.8070806,1.342076,FALSE,1.7530292,1.5482612,FALSE
8741,1.8411918,1.7479682,FALSE,1.824693,1.3481492,FALSE,1.746045,1.5395561,FALSE
8742,1.8421028,1.7675036,FALSE,1.8286405,1.3427845,FALSE,1.7320766,1.542694,FALSE
8743,1.8281344,1.7383523,FALSE,1.810016,1.3413675,FALSE,1.730862,1.5296366,FALSE
8744,1.8563747,1.7396681,FALSE,1.8142673,1.3576639,FALSE,1.7358217,1.5393537,FALSE
8745,1.8368393,1.7615317,FALSE,1.8217576,1.3441004,FALSE,1.7228656,1.553727,FALSE
8746,1.8522248,1.7514096,FALSE,1.8170003,1.3491614,FALSE,1.7342023,1.5522087,FALSE
8747,1.8372443,1.7576853,FALSE,1.827527,1.3443028,FALSE,1.7344047,1.5382403,FALSE
8748,1.853237,1.7361255,FALSE,1.8158869,1.3481492,FALSE,1.7233717,1.5374305,FALSE
8749,1.8503016,1.7632524,FALSE,1.8126478,1.3417723,FALSE,1.7296474,1.5457306,FALSE
8750,1.8425076,1.7444255,FALSE,1.8178099,1.329626,FALSE,1.7298498,1.5492734,FALSE
8751,1.8654846,1.7416925,FALSE,1.8124453,1.341165,FALSE,1.7364291,1.5458318,FALSE
8752,1.845848,1.7452352,FALSE,1.8216563,1.3663688,FALSE,1.7440206,1.5577759,FALSE
8753,1.8511114,1.7592036,FALSE,1.8382565,1.3477443,FALSE,1.7472596,1.5460343,FALSE
8754,1.8292478,1.7449316,FALSE,1.8034368,1.3275003,FALSE,1.7396681,1.5446172,FALSE
8755,1.8508077,1.7432108,FALSE,1.8097124,1.3452138,FALSE,1.7386559,1.5498806,FALSE
8756,1.8485808,1.7599121,FALSE,1.8162917,1.3526028,FALSE,1.7454376,1.5562575,FALSE
8757,1.8508077,1.7499926,FALSE,1.8128502,1.3244637,FALSE,1.7461462,1.529333,FALSE
8758,1.8420016,1.7553573,FALSE,1.824693,1.3507808,FALSE,1.7389596,1.547249,FALSE
8759,1.8506052,1.7518145,FALSE,1.8232758,1.3543236,FALSE,1.735012,1.5368233,FALSE
8760,1.8408881,1.7479682,FALSE,1.8162917,1.3481492,FALSE,1.7322791,1.5483624,FALSE
8761,1.8428113,1.7441218,FALSE,1.8063722,1.3518944,FALSE,1.7236754,1.5577759,FALSE
8762,1.8613346,1.7415913,FALSE,1.8197331,1.3447077,FALSE,1.7430084,1.5555489,FALSE
8763,1.8600187,1.7347083,FALSE,1.8353211,1.3483516,FALSE,1.7401743,1.5414793,FALSE
8764,1.8635614,1.7514096,FALSE,1.7961489,1.3459224,FALSE,1.755256,1.5428965,FALSE
8765,1.8466576,1.7566731,FALSE,1.8327905,1.3457199,FALSE,1.7462474,1.5338879,FALSE
8766,1.8507065,1.7508024,FALSE,1.8266162,1.3596883,FALSE,1.7585963,1.5444148,FALSE
8767,1.8559699,1.7413889,FALSE,1.8107246,1.3525016,FALSE,1.7538389,1.5498806,FALSE
8768,1.8383577,1.746956,FALSE,1.8236808,1.348959,FALSE,1.7480694,1.5544355,FALSE
8769,1.8459492,1.761228,FALSE,1.8149759,1.3530078,FALSE,1.734101,1.547755,FALSE
8770,1.8570833,1.7532316,FALSE,1.8158869,1.3461248,FALSE,1.7568755,1.5458318,FALSE
8771,1.8581967,1.7491828,FALSE,1.827527,1.3365089,FALSE,1.7482718,1.5353049,FALSE
8772,1.8504028,1.7534341,FALSE,1.8153807,1.3341808,FALSE,1.7495877,1.5453258,FALSE
8773,1.8365357,1.7310644,FALSE,1.8234783,1.344404,FALSE,1.7468548,1.5420867,FALSE
8774,1.8561723,1.7558633,FALSE,1.8167977,1.3356991,FALSE,1.7493852,1.5580795,FALSE
8775,1.848176,1.7596085,FALSE,1.8206441,1.3583724,FALSE,1.7354169,1.5482612,FALSE
8776,1.8432162,1.7344047,FALSE,1.7986794,1.348554,FALSE,1.7401743,1.5411757,FALSE
